Acc	Gene_Family	Species	SRR062276_Abundance.RPKs	SRR062301_Abundance.RPKs	SRR062353_Abundance.RPKs	SRR062357_Abundance.RPKs	SRR062371_Abundance.RPKs	SRR062372_Abundance.RPKs	SRR062389_Abundance.RPKs	SRR062396_Abundance.RPKs	SRR062402_Abundance.RPKs	SRR062413_Abundance.RPKs	SRR062415_Abundance.RPKs	SRR062435_Abundance.RPKs	SRR062441_Abundance.RPKs	SRR062462_Abundance.RPKs	SRR1804628_Abundance.RPKs	SRR1804686_Abundance.RPKs	SRR346673_Abundance.RPKs	SRR346681_Abundance.RPKs	SRR513168_Abundance.RPKs	SRR513448_Abundance.RPKs	SRR514180_Abundance.RPKs	SRR514191_Abundance.RPKs	SRR514231_Abundance.RPKs	SRR528155_Abundance.RPKs	SRR528183_Abundance.RPKs	SRR528261_Abundance.RPKs	SRR528300_Abundance.RPKs	SRR528353_Abundance.RPKs	SRR528423_Abundance.RPKs	SRR532006_Abundance.RPKs	SRR532015_Abundance.RPKs	SRR532024_Abundance.RPKs	SRR532040_Abundance.RPKs	SRR532178_Abundance.RPKs	SRR532183_Abundance.RPKs	SRR532190_Abundance.RPKs	SRR532191_Abundance.RPKs	SRR532504_Abundance.RPKs	SRR532507_Abundance.RPKs	SRR533152_Abundance.RPKs	SRR533153_Abundance.RPKs	SRR545546_Abundance.RPKs	SRR638753_Abundance.RPKs	SRR640340_Abundance.RPKs	SRR640357_Abundance.RPKs	SRR640452_Abundance.RPKs	SRR640499_Abundance.RPKs
R6PM89	 Dephospho_CoA_kinase	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000269627	0.000254174	0.000215815	0.000227654	0.000256754	0.00027561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D1PBV0	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209902	0.000212176	0.00026406	0.000210494	0.000243515	0.000201827	0	0	0	0	0	9.70721e-06	3.91292e-05	4.00992e-05	0	0	2.86257e-05	4.00382e-05	0	0	0	0	0	0
R6CJ36	 N_acetylmuramoyl_L_alanine_amidase	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000218943	0.000167705	0.000229992	0.000222724	0.000197952	0.000189225	0	0	0	0	3.5071e-05	5.17404e-05	3.51264e-05	4.47607e-05	0	0	6.52358e-05	4.10922e-05	0	0	0	0	0	0
D1PCD5	 TIGR00159_family_protein	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000195704	0.000193934	0.000217714	0.000205949	0.00020646	0.000214171	0	0	0	0	4.82405e-05	3.99224e-05	3.95771e-05	5.59059e-05	0	0	2.90211e-05	5.28439e-05	0	0	0	0	0	0
D1PDQ8	 TonB_dependent_receptor	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193939	0.000208514	0.000199428	0.00020641	0.000193216	0.000199155	0	0	0	0	4.668e-05	5.24027e-05	4.69292e-05	5.78197e-05	0	0	4.85972e-05	4.57873e-05	0	0	0	0	0	0
D4FC45	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.000111862	0.000267198	0.000170615	0.00012582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000316912	0.000217475	0.000288857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C7Y835	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.000433202	0.000327172	0.000378366	0.000359992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D1PF03	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000275444	0.000123161	0.000212102	0.000258919	0.000232789	0.000249167	0	0	0	0	0	4.48958e-05	3.61945e-05	2.53619e-05	0	0	2.21642e-05	1.85177e-05	0	0	0	0	0	0
D5H338	 UPF0397_protein_LCRIS_00976	g__Lactobacillus.s__Lactobacillus_crispatus	0.000208505	0.000243838	0.000143466	0.000160473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299842	0.000222994	0.000219211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G3YZA1	 Dihydroxyacetone_kinase_L_subunit	g__Lactobacillus.s__Lactobacillus_iners	0.000168379	0.000105614	8.4225e-05	2.06257e-05	0	0	0	0	0	0	0	0	0	0	0.000573214	0.000544953	0	0	0	9.51878e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D5H2U6	 Conserved_protein	g__Lactobacillus.s__Lactobacillus_crispatus	0.000202794	0.000291529	0.000167502	0.00023938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203511	0.000187212	0.000205737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G3YY64	 NAD_kinase	g__Lactobacillus.s__Lactobacillus_iners	0.000169898	0.000121413	8.52695e-05	4.52199e-05	0	0	0	0	0	0	0	0	0	0	0.000655541	0.00042025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D5GYN8	 ABC_transporter	g__Lactobacillus.s__Lactobacillus_crispatus	0.000225866	0.00020879	0.000193346	0.000184108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023746	0.000250083	0.000197578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R6B7D1	 S_ribosylhomocysteine_lyase	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000208528	0.000210069	0.000210614	0.000193226	0.000213506	0.000213497	0	0	0	0	4.0668e-05	5.14344e-05	4.08418e-05	3.32923e-05	0	0	3.2751e-05	4.86444e-05	0	0	0	0	0	0
F9YX55	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	2.16394e-06	0	0	1.09725e-06	9.86456e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.72256e-05	8.03411e-05	6.88026e-05	0.000323462	0	0	0	0	9.79078e-05	0.00022243	0	0	0	0.000593729	0	0	0	0
Q5FKV4	 Phospho_N_acetylmuramoyl_pentapeptide_transferase	g__Lactobacillus.s__Lactobacillus_crispatus	0.000203473	0.000209783	0.000200136	0.000198356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000218619	0.000254906	0.000211741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G3YXP8	 NO_NAME	g__Lactobacillus.s__Lactobacillus_iners	0.000179813	0.000137134	8.93847e-05	8.91029e-05	0	0	0	0	0	0	0	0	0	0	0.00074173	0.000259778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4HCI4	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000258491	0.000348269	0.000296906	0	0	0	0	0	0.000593002	0	0	0	0	0	0	0	0
R6BG52	 Uracil_DNA_glycosylase	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020678	0.000228575	0.000212999	0.000220278	0.000200879	0.000198371	0	0	0	0	3.81146e-05	3.02734e-05	3.7717e-05	3.13768e-05	0	0	4.43104e-05	4.69876e-05	0	0	0	0	0	0
R6CIS5	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000162288	0.000178298	0.000275394	0.000192295	0.000206645	0.000273848	0	0	0	0	3.33015e-05	2.87333e-05	2.31645e-05	5.93468e-05	0	0	5.14209e-05	1.18513e-05	0	0	0	0	0	0
D5H323	 Fumarate_hydratase_class_II	g__Lactobacillus.s__Lactobacillus_crispatus	0.000174164	0.000210446	0.000234079	0.000215003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000244567	0.000232416	0.000185879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M9VHD6	 Partitioning_protein	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000210168	0.000228945	0.000222936	0.000302856	0	0	0	0	0.000415552	0.000116063	0	0	0	0	0	0	0	0
R6CKT0	 Peptidase_M23_M37_family	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214274	0.000200143	0.000201081	0.00019807	0.000206813	0.000191569	0	0	0	0	4.09545e-05	4.03824e-05	4.81667e-05	4.76058e-05	0	0	5.56555e-05	5.17132e-05	0	0	0	0	0	0
S5DXV2	 Lysine_tRNA_ligase	g__Lactobacillus.s__Lactobacillus_crispatus	0.000175486	0.000156304	0.000257202	0.000223071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000247187	0.000229126	0.00020755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E3BRR8	 30S_ribosomal_protein_S3	g__Lactobacillus.s__Lactobacillus_iners	0.000168962	0.000161814	3.17947e-05	2.78446e-05	0	0	0	0	0	0	0	0	0	0	0.000728469	0.000376876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D5H328	 2_oxoglutarate_malate_translocator	g__Lactobacillus.s__Lactobacillus_crispatus	0.000157085	0.000166401	0.00023555	0.000243785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000255956	0.000247319	0.000189352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C7Y820	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.000287653	0.000376124	0.000454707	0.000376844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R6CLJ3	 Cationic_outer_membrane_protein_OmpH	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000202815	0.000201321	0.000191076	0.000194939	0.00019192	0.000207107	0	0	0	0	6.09997e-05	3.64299e-05	5.60025e-05	6.79337e-05	0	0	4.10271e-05	4.34761e-05	0	0	0	0	0	0
D5H2G0	 Aminotransferase	g__Lactobacillus.s__Lactobacillus_crispatus	0.000186991	0.000174326	0.000211242	0.00022552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000245635	0.000259895	0.000191023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M9VP48	 ABC_transporter_ATP_binding_protein	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	1.19724e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000675383	0.000233517	0	0	0	0	0	0.000311844	0	0	0	0.000272199	0	0	0	0	0
D1PBX1	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212322	0.000189446	0.000231121	0.000189609	0.000193573	0.000223337	0	0	0	0	1.84259e-05	5.58784e-05	4.12253e-05	2.76289e-05	0	0	5.23067e-05	5.92543e-05	0	0	0	0	0	0
R6CKP9	 UDP_N_acetylmuramoylalanine_D_glutamate_ligase	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000215699	0.000194762	0.000198339	0.00021272	0.000190018	0.000194874	0	0	0	0	4.9675e-05	4.97423e-05	4.22548e-05	4.4736e-05	0	0	5.54081e-05	4.58841e-05	0	0	0	0	0	0
I0X0Z5	 NO_NAME	g__Streptococcus.s__Streptococcus_intermedius	0	0	0	0	0	0.000197469	0	4.48419e-05	0.000114613	0	0.000318514	0.000152835	0.000179604	0.000281345	0	0	8.02106e-05	7.10028e-05	0	0	0	0	5.33399e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R6C5W6	 ABC_3_transporter_family_protein	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021734	0.000203927	0.000216449	0.000208963	0.000177988	0.000195214	0	0	0	0	6.15654e-05	4.90176e-05	4.12711e-05	3.93791e-05	0	0	4.12246e-05	4.13708e-05	0	0	0	0	0	0
R6BQZ3	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020523	0.00020605	0.000209762	0.000218428	0.00019849	0.000199133	0	0	0	0	4.93226e-05	3.87813e-05	3.96579e-05	4.23591e-05	0	0	4.4351e-05	4.21247e-05	0	0	0	0	0	0
E1NYI6	 ABC_transporter_ATP_binding_protein	g__Lactobacillus.s__Lactobacillus_iners	9.48383e-05	0.000149361	4.94719e-05	4.24829e-05	0	0	0	0	0	0	0	0	0	0	0.000530864	0.000626162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G3Z019	 NO_NAME	g__Lactobacillus.s__Lactobacillus_iners	0.000121933	0.000135071	4.69363e-05	0.000134282	0	0	0	0	0	0	0	0	0	0	0.000542415	0.000511538	0	0	0	9.78822e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R6VQT8	 NADH_quinone_oxidoreductase_subunit_A	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000219266	0.000204969	0.000203285	0.000218544	0.000193083	0.000222713	0	0	0	0	4.9412e-05	3.12488e-05	3.132e-05	4.33319e-05	0	0	3.78664e-05	3.76919e-05	0	0	0	0	0	0
D1P8T0	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000232182	0.000236724	0.000217081	0.000220975	0.000215248	0.000219305	0	0	0	0	2.52294e-05	2.73121e-05	2.51696e-05	2.70783e-05	0	0	2.35204e-05	2.28196e-05	0	0	0	0	0	0
E4BT82	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000502371	0.000990182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D5H2D0	 Spermidine_putrescine_ABC_transporter_permease_protein_PotB_	g__Lactobacillus.s__Lactobacillus_crispatus	0.000260516	0.000169538	0.000176901	0.000151114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000244015	0.000255719	0.000234494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R6BQZ8	 Acetyl_coenzyme_A_synthetase	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020672	0.000208343	0.000204401	0.000198291	0.000209955	0.000212338	0	0	0	0	4.42405e-05	4.2369e-05	4.54439e-05	4.05818e-05	0	0	3.93032e-05	4.02182e-05	0	0	0	0	0	0
R6C3W0	 Uracil_phosphoribosyltransferase	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000191663	0.000205924	0.000198961	0.000202311	0.000200689	0.000233304	0	0	0	0	4.89436e-05	4.71104e-05	4.02999e-05	3.70667e-05	0	0	3.27766e-05	5.27925e-05	0	0	0	0	0	0
D5H375	 Segregation_and_condensation_protein_B	g__Lactobacillus.s__Lactobacillus_crispatus	0.000191154	0.000277152	0.000200601	0.000209328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000208926	0.000224589	0.000179458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R6C223	 DNA_binding_response_regulator_PrrA	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000206931	0.000196263	0.000197531	0.000200161	0.00019358	0.000210648	0	0	0	0	4.35488e-05	3.52166e-05	4.75234e-05	5.36096e-05	0	0	5.80782e-05	4.75966e-05	0	0	0	0	0	0
F0GPF5	 DNA_binding_helix_turn_helix_protein	g__Lactobacillus.s__Lactobacillus_iners	0.000121392	0.000210794	1.74126e-05	0	0	0	0	0	0	0	0	0	0	0	0.000465972	0.000675076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7QSD9	 NO_NAME	g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0.000101814	0.0001015	0.000124056	0.000105668	9.44783e-05	0.00010172	6.23982e-05	0.000114644	0.000163006	0.000152624	0.000170293	3.8128e-05	6.75486e-05	6.26355e-05	0	0	0	0	3.00709e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5FJM5	 Uridylate_kinase	g__Lactobacillus.s__Lactobacillus_crispatus	0.000161898	0.000140087	0.000294532	0.000204327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023285	0.000241396	0.000215479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F6CEP6	 Site_specific_recombinase_phage_integrase_family	g__Lactobacillus.s__Lactobacillus_crispatus	0.000257999	0.000128092	0.000206477	0.000249579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000213219	0.000236091	0.000198966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R6CP06	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209893	0.000191645	0.000201703	0.000204854	0.000195018	0.000183341	0	0	0	0	5.72147e-05	4.83632e-05	5.87502e-05	4.64206e-05	0	0	5.42196e-05	3.88709e-05	0	0	0	0	0	0
D5GY18	 Temperature_sensitive_replication_protein	g__Lactobacillus.s__Lactobacillus_crispatus	0.000184373	0.000246704	0.000250945	0.000211138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021109	0.000229037	0.000156801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E3BRG4	 3_dehydroquinate_dehydratase_family_protein	g__Lactobacillus.s__Lactobacillus_iners	5.16033e-05	0.000175747	4.90818e-05	4.29788e-05	0	0	0	0	0	0	0	0	0	0	0.000680595	0.000490004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E3BSZ4	 Transcriptional_regulator_RpiR_family	g__Lactobacillus.s__Lactobacillus_iners	0.000148397	0.000161235	4.2378e-05	1.13266e-05	0	0	0	0	0	0	0	0	0	0	0.000620745	0.000505783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D5H2S0	 Competence_protein_ComEA	g__Lactobacillus.s__Lactobacillus_crispatus	0.000210475	0.000201322	0.000199593	0.00021283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000202788	0.000250708	0.000211913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R6BUG0	 Oxygen_insensitive_NAD_P_H_nitroreductase	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000202531	0.000197791	0.000186456	0.000181454	0.000232181	0.000210664	0	0	0	0	5.27277e-05	4.68524e-05	4.83101e-05	4.4134e-05	0	0	5.31687e-05	3.31762e-05	0	0	0	0	0	0
D5H3C1	 ATP_dependent_protease_HslVU_proteolytic_subunit_HslV	g__Lactobacillus.s__Lactobacillus_crispatus	0.000171764	0.000174023	0.000187421	0.000161649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000287441	0.000260267	0.00024685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R6CLL1	 Gluconate_5_dehydrogenase	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020077	0.000208704	0.000210042	0.000205627	0.000211024	0.000211905	0	0	0	0	5.41849e-05	4.2633e-05	3.78075e-05	4.2124e-05	0	0	3.50969e-05	2.9403e-05	0	0	0	0	0	0
E1NWS5	 Dihydroneopterin_aldolase	g__Lactobacillus.s__Lactobacillus_iners	0.000197941	0.000254651	0.000107845	3.38365e-05	0	0	0	0	0	0	0	0	0	0	0.000523822	0.000371215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C7XI89	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.000305158	0.000203812	0.000203068	0.000103245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000240797	0.000223801	0.000208789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R6BRY1	 Malate_dehydrogenase	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000195781	0.000195416	0.00019822	0.000192753	0.000213239	0.000221978	0	0	0	0	5.5848e-05	4.97207e-05	4.07939e-05	4.6405e-05	0	0	3.87718e-05	3.90359e-05	0	0	0	0	0	0
D1P9E1	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000210829	0.000175906	0.000248066	0.000222037	0.000254153	0.000219381	0	0	0	0	1.26142e-05	3.88288e-05	2.97763e-05	2.67328e-05	0	0	1.72989e-05	3.20306e-05	0	0	0	0	0	0
E3R4W1	 DNA_binding_helix_turn_helix_protein	g__Lactobacillus.s__Lactobacillus_crispatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000286812	0.000176207	0.0010246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E3BSM3	 Phosphoglycerate_mutase_family_protein	g__Lactobacillus.s__Lactobacillus_iners	0.000122723	0.000142208	6.53297e-05	2.89199e-05	0	0	0	0	0	0	0	0	0	0	0.000706845	0.000421433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D0DGC2	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.000205962	0.000182427	0.000184119	0.000253612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000221883	0.00026518	0.000174238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W4JHG7	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.000314856	0.000319238	0.000241343	0.00030316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000308258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R6BY60	 Sulfatase	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000202966	0.000206189	0.00020121	0.000200748	0.000201742	0.000199497	0	0	0	0	4.62037e-05	3.46425e-05	4.77593e-05	5.43916e-05	0	0	4.22989e-05	4.88699e-05	0	0	0	0	0	0
D5H3D0	 Homocysteine_S_methyltransferase	g__Lactobacillus.s__Lactobacillus_crispatus	0.000196733	0.000225887	0.000139771	0.000155529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000274271	0.00025712	0.000236859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G3YXJ4	 NO_NAME	g__Lactobacillus.s__Lactobacillus_iners	8.65086e-05	4.30677e-05	0	4.60877e-05	0	0	0	0	0	0	0	0	0	0	0.00108557	0.000224872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A7M3I7	 NO_NAME	g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.44077e-05	0.000157118	0.000336456	0.000122768	0.00031247	0.000332923	0	0	0	0	0	6.5303e-05	0	0	0	0	6.44776e-05	0	0	0	0	0	0	0
E6DKE8	 Ribonuclease	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06202e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000300238	0.000326947	0	0.000217059	0	0	0	0	0	0.000620974	0	0	0	0	0	0	0	0
S7Z9L5	 NO_NAME	g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	9.93058e-05	5.54702e-05	0.000291911	8.42459e-05	0.000117457	0.000122336	0.000157794	9.97867e-05	0.000100301	0.000132289	4.3724e-05	0	7.54909e-05	6.76646e-05	0	0	0	0	3.79526e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E3BSE5	 Putative_gluconeogenesis_factor	g__Lactobacillus.s__Lactobacillus_iners	0.000116819	0.000139969	5.35267e-05	6.85081e-05	0	0	0	0	0	0	0	0	0	0	0.000640673	0.00046435	0	0	0	1.80572e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E3BTA1	 Addiction_module_antitoxin_RelB_DinJ_family	g__Lactobacillus.s__Lactobacillus_iners	8.72036e-05	7.99936e-05	0.000129516	3.95183e-05	0	0	0	0	0	0	0	0	0	0	0.000619221	0.000530041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D1PBL5	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000324527	0.000210939	0.000241536	0.000205056	0.000251837	0.000251576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
